jvm;options;iteration;exitcode;duration;DRAM;CPU
15.0.2.7.1-amzn;deafult;3;0;20320045;261674645;947396134
11.0.11.9.1-amzn;deafult;3;0;18450428;237617384;838877613
11.0.10.9.1-amzn;deafult;3;0;20336287;263884623;950969123
8.292.10.1-amzn;deafult;3;0;23645924;307729634;1142180364
8.282.08.1-amzn;deafult;3;0;23754800;307598880;1111925315
16.0.0-zulu;deafult;3;0;19250245;250438632;891083900
16.0.0.fx-zulu;deafult;3;0;19122225;246023189;863374316
15.0.2.fx-zulu;deafult;3;0;20400868;263393830;955572871
11.0.11-zulu;deafult;3;0;18945340;244230947;885563712
11.0.10-zulu;deafult;3;0;19796546;257687037;910629199
11.0.10.fx-zulu;deafult;3;0;19581714;252720014;909313774
8.0.292-zulu;deafult;3;0;23805776;307535355;1091487440
8.0.282-zulu;deafult;3;0;23552646;304961023;1088790792
8.0.282.fx-zulu;deafult;3;0;23728994;308408678;1093706672
16.0.1.fx-librca;deafult;3;0;19088340;245738410;862735463
16.0.1-librca;deafult;3;0;19120424;245837691;911120348
16.0.0.fx-librca;deafult;3;0;19037612;244169854;877430615
16.0.0-librca;deafult;3;0;18941626;245340839;881389101
11.0.11.fx-librca;deafult;3;0;18538634;239840137;842585550
11.0.11-librca;deafult;3;0;18389203;236763354;839190968
11.0.10.fx-librca;deafult;3;0;19814866;255352807;909356986
11.0.10-librca;deafult;3;0;20284564;261214667;950474374
8.0.292.fx-librca;deafult;3;0;23548463;305153833;1118914798
8.0.292-librca;deafult;3;0;23613346;306762032;1113745134
8.0.282.fx-librca;deafult;3;0;23725226;305789625;1101001697
8.0.282-librca;deafult;3;0;23672712;306747925;1089222920
21.1.0.r16-grl;deafult;3;0;24728452;320675775;1147090142
21.1.0.r11-grl;deafult;3;0;24744909;321308033;1145249571
21.1.0.r8-grl;deafult;3;0;24687643;319567688;1172322438
21.0.0.2.r11-grl;deafult;3;0;24667321;320750623;1136920796
21.0.0.2.r8-grl;deafult;3;0;24784446;321656659;1184004415
20.3.2.r11-grl;deafult;3;0;24587115;319654454;1134739832
20.3.2.r8-grl;deafult;3;0;24661593;322327166;1172749561
20.3.1.2.r11-grl;deafult;3;0;24810543;322589407;1137937761
20.3.1.2.r8-grl;deafult;3;0;24826234;322820010;1162191544
19.3.6.r11-grl;deafult;3;0;24805086;321170103;1135144311
19.3.6.r8-grl;deafult;3;0;24784312;321735454;1156256134
19.3.5.r11-grl;deafult;3;0;24848486;322492237;1143631594
19.3.5.r8-grl;deafult;3;0;24805529;323497203;1156793425
17.ea.19-open;deafult;3;0;18973272;244240097;891661840
17.ea.6.lm-open;deafult;3;0;19060423;245482670;875484392
17.ea.2.pma-open;deafult;3;0;19050912;245060682;875947526
16-open;deafult;3;0;19174028;246943790;874258687
16.0.1-open;deafult;3;0;19141320;244662162;873597801
11.0.11-open;deafult;3;0;19094243;246657786;881361695
11.0.10-open;deafult;3;0;20356594;263592102;949568309
11.0.2-open;deafult;3;0;19838025;255789959;910674916
8.0.292-open;deafult;3;0;23675712;305179033;1086548122
8.0.282-open;deafult;3;0;23659005;308580345;1105946998
8.0.265-open;deafult;3;0;23607796;304662183;1103284346
21.0.0.0-mandrel;deafult;3;0;19868097;256784873;912798261
20.3.1.2-mandrel;deafult;3;0;19720961;253978960;908604851
11.0.11.9.1-ms;deafult;3;0;19041917;244637529;873482322
11.0.10.9-ms;deafult;3;0;20543552;264933377;974648811
16-sapmchn;deafult;3;0;19055918;244382678;860377375
16.0.1-sapmchn;deafult;3;0;19164105;245562276;874234456
15.0.2-sapmchn;deafult;3;0;20448657;265315188;938813637
11.0.11-sapmchn;deafult;3;0;19142845;246620210;871789516
11.0.10-sapmchn;deafult;3;0;20411842;266411480;954683896
11.0.9-trava;deafult;3;0;19834890;254647829;908913871
8.0.232-trava;deafult;3;0;23579352;308069400;1104669718
20.2.0.r11-grl; -XX:-UseJVMCICompiler;3;0;20427614;264698293;947653885
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=community;3;0;25042415;324355562;1144392150
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;3;0;17658032;230941261;847222929
